,img_path,cls_name
573,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1690321551-vtp777.png,Games & Cartoon
574,/data/datasets/scam_donation_2024/scammers_images/all/youtube_yXGr-5En8L4.png,Social Content/Posts
575,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064872333293.png,Association Logos
576,/data/datasets/scam_donation_2024/scammers_images/all/instagram_narinder22.png,Frontimage Man/Woman
577,/data/datasets/scam_donation_2024/scammers_images/all/-rATcWut4Xk.png,Social Content/Posts
578,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1351220173-bratchuk_sergey.png,Politics/War
579,/data/datasets/scam_donation_2024/scammers_images/all/youtube_pIG-NBNZMCc.png,Social Content/Posts
580,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063479291085.png,Frontimage Man/Woman
581,/data/datasets/scam_donation_2024/scammers_images/all/youtube_qODoZILsbas.png,Politics/War
582,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100079283511827.png,Pets
583,/data/datasets/scam_donation_2024/scammers_images/all/youtube_WapeEBqO8oA.png,Social Content/Posts
584,/data/datasets/scam_donation_2024/scammers_images/all/instagram_tommyscatsnj.png,Pets
585,/data/datasets/scam_donation_2024/scammers_images/all/twitter_172909628.png,Pets
586,/data/datasets/scam_donation_2024/scammers_images/all/youtube_HGEpyE2wYnE.png,Politics/War
587,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2074001001-raiskiycasino.png,Politics/War
588,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1526292281-ahri_calls.png,Crypto Coins
589,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064585068317.png,Association Logos
590,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2898149812.png,Association Logos
591,/data/datasets/scam_donation_2024/scammers_images/all/twitter_801570646157393920.png,Association Logos
592,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1364818926694109185.png,Association Logos
593,/data/datasets/scam_donation_2024/scammers_images/all/youtube_6oUfinGfGQw.png,Politics/War
594,/data/datasets/scam_donation_2024/scammers_images/all/youtube_6HJ7Um_d0IE.png,Social Content/Posts
595,/data/datasets/scam_donation_2024/scammers_images/all/twitter_83609765.png,Association Logos
596,/data/datasets/scam_donation_2024/scammers_images/all/twitter_84495877.png,Association Logos
597,/data/datasets/scam_donation_2024/scammers_images/all/instagram_onepeace_218.png,Association Logos
598,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1163541022288334848.png,Frontimage Man/Woman
599,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61555718670623.png,Pets
600,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1770725532-kraken_kha.png,Association Logos
601,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064711809212.png,Association Logos
602,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1767094758-W0FkOTBat5k4NGRi.png,Frontimage Man/Woman
603,/data/datasets/scam_donation_2024/scammers_images/all/instagram_michael.kuldiner.lawfirm.png,Association Logos
604,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063593378407.png,Association Logos
605,/data/datasets/scam_donation_2024/scammers_images/all/twitter_435055396.png,Miscellaneous
606,/data/datasets/scam_donation_2024/scammers_images/all/youtube_ijskRqwP6hM.png,Social Content/Posts
607,/data/datasets/scam_donation_2024/scammers_images/all/twitter_106438553.png,Frontimage Man/Woman
608,/data/datasets/scam_donation_2024/scammers_images/all/youtube_3jVBu43VGW8.png,Games & Cartoon
609,/data/datasets/scam_donation_2024/scammers_images/all/youtube_z-vFcb8CJkQ.png,Social Content/Posts
610,/data/datasets/scam_donation_2024/scammers_images/all/twitter_589883314.png,Association Logos
611,/data/datasets/scam_donation_2024/scammers_images/all/twitter_55261930.png,Games & Cartoon
612,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064808679790.png,Pets
613,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1189243412-mihaylets_pro.png,Frontimage Man/Woman
614,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Rp30IoCyzOU.png,Politics/War
615,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063747933892.png,Association Logos
616,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100084207713569.png,Association Logos
617,/data/datasets/scam_donation_2024/scammers_images/all/twitter_16898857.png,Association Logos
618,/data/datasets/scam_donation_2024/scammers_images/all/youtube_36rTVi9wHD0.png,Politics/War
619,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1060108024-artnagrada.png,Games & Cartoon
620,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1679982447-mestb_dobroj_voli.png,Politics/War
621,/data/datasets/scam_donation_2024/scammers_images/all/instagram_ilovetheburg.png,Association Logos
622,/data/datasets/scam_donation_2024/scammers_images/all/youtube_t0r6xJ-BLr0.png,Social Content/Posts
623,/data/datasets/scam_donation_2024/scammers_images/all/twitter_3246140250.png,Association Logos
624,/data/datasets/scam_donation_2024/scammers_images/all/youtube_0OyqmeB4POU.png,Politics/War
625,/data/datasets/scam_donation_2024/scammers_images/all/youtube_uQCoCFNkrfo.png,Politics/War
626,/data/datasets/scam_donation_2024/scammers_images/all/youtube_93w_4CmCUQg.png,Frontimage Man/Woman
627,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100071530598334.png,Association Logos
628,/data/datasets/scam_donation_2024/scammers_images/all/twitter_704723372.png,Association Logos
629,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100069414919882.png,Pets
630,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2009303448-wylsacomredss.png,Miscellaneous
631,/data/datasets/scam_donation_2024/scammers_images/all/youtube_z2qe7xM9AA4.png,Politics/War
632,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1824332209-gamechanger_calls_trader_bnf.png,Games & Cartoon
633,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1131473833-gamedevjobs.png,Miscellaneous
634,/data/datasets/scam_donation_2024/scammers_images/all/twitter_3229471058.png,Games & Cartoon
635,/data/datasets/scam_donation_2024/scammers_images/all/youtube_mYizhwpTxCA.png,Social Content/Posts
636,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1818767318-makers2fron.png,Politics/War
637,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100094014815659.png,Association Logos
638,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Sn9Fz0Y54a8.png,Politics/War
639,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100083046505303.png,Association Logos
640,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063922189874.png,Pets
641,/data/datasets/scam_donation_2024/scammers_images/all/twitter_74753359.png,Frontimage Man/Woman
642,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100089546671195.png,Frontimage Man/Woman
643,/data/datasets/scam_donation_2024/scammers_images/all/youtube_EInrzriU7a8.png,Social Content/Posts
644,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2352467130.png,Association Logos
645,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1434702982-amoozeshe_tebe_sonati.png,Association Logos
646,/data/datasets/scam_donation_2024/scammers_images/all/twitter_17211751.png,Games & Cartoon
647,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1370252297-mogilkomarina.png,Frontimage Man/Woman
648,/data/datasets/scam_donation_2024/scammers_images/all/twitter_4673902993.png,Association Logos
649,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100067303345443.png,Association Logos
650,/data/datasets/scam_donation_2024/scammers_images/all/twitter_301520162.png,Frontimage Man/Woman
651,/data/datasets/scam_donation_2024/scammers_images/all/youtube_OVTWjbg5o3I.png,Social Content/Posts
652,/data/datasets/scam_donation_2024/scammers_images/all/youtube_X3t7EhGhG8g.png,Social Content/Posts
653,/data/datasets/scam_donation_2024/scammers_images/all/twitter_486534404.png,Association Logos
654,/data/datasets/scam_donation_2024/scammers_images/all/youtube_kjPGbTgNSw4.png,Social Content/Posts
655,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1314487694-ninja_calls1.png,Games & Cartoon
656,/data/datasets/scam_donation_2024/scammers_images/all/youtube_1uAH6HEXlwc.png,Social Content/Posts
657,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1910046289-Ey5Zby_3r9o0NWYy.png,Politics/War
658,/data/datasets/scam_donation_2024/scammers_images/all/youtube_XX5RYJs1hLQ.png,Politics/War
659,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61556071432072.png,Pets
660,/data/datasets/scam_donation_2024/scammers_images/all/youtube_U4u6CROkvDc.png,Politics/War
661,/data/datasets/scam_donation_2024/scammers_images/all/youtube_6qkNwj5-uzg.png,Politics/War
662,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064622834564.png,Association Logos
663,/data/datasets/scam_donation_2024/scammers_images/all/youtube_G1S6YBxKZQo.png,Social Content/Posts
664,/data/datasets/scam_donation_2024/scammers_images/all/twitter_72565586.png,Association Logos
665,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1136365500-deptone.png,Association Logos
666,/data/datasets/scam_donation_2024/scammers_images/all/youtube_hsPMCa8VKxo.png,Politics/War
667,/data/datasets/scam_donation_2024/scammers_images/all/twitter_20106770.png,Association Logos
668,/data/datasets/scam_donation_2024/scammers_images/all/youtube_JU044K_yCvU.png,Social Content/Posts
669,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1915733999-bekcorem.png,Games & Cartoon
670,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100079867675649.png,Association Logos
671,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100055948034259.png,Pets
672,/data/datasets/scam_donation_2024/scammers_images/all/youtube_iuYErs6kzpU.png,Politics/War
673,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1434855791308193796.png,Miscellaneous
674,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1594606318-lenina1977.png,Association Logos
675,/data/datasets/scam_donation_2024/scammers_images/all/twitter_193414620.png,Association Logos
676,/data/datasets/scam_donation_2024/scammers_images/all/twitter_729168722.png,Pets
677,/data/datasets/scam_donation_2024/scammers_images/all/youtube__tIYrjBEczE.png,Social Content/Posts
678,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064584736042.png,Miscellaneous
679,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1645242744-pLaGk2I2B9k4ZmFk.png,Crypto Coins
680,/data/datasets/scam_donation_2024/scammers_images/all/instagram_mirricat.png,Pets
681,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064343785973.png,Association Logos
682,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064718139023.png,Pets
683,/data/datasets/scam_donation_2024/scammers_images/all/-5m-kR346r4.png,Social Content/Posts
684,/data/datasets/scam_donation_2024/scammers_images/all/youtube_yk10ziKkzaE.png,Social Content/Posts
685,/data/datasets/scam_donation_2024/scammers_images/all/twitter_40249956.png,Frontimage Man/Woman
686,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063798540705.png,Association Logos
687,/data/datasets/scam_donation_2024/scammers_images/all/youtube_8n2DxUXfPp0.png,Social Content/Posts
688,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1650155116777951233.png,Games & Cartoon
689,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100046308295721.png,Frontimage Man/Woman
690,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064682587352.png,Miscellaneous
691,/data/datasets/scam_donation_2024/scammers_images/all/youtube_7PbY2gJlzyg.png,Politics/War
692,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100065171214219.png,Pets
693,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1970700242-b8zzaJ-AxL81NTgy.png,Social Content/Posts
694,/data/datasets/scam_donation_2024/scammers_images/all/twitter_305797406.png,Miscellaneous
695,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100071881668163.png,Association Logos
696,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1978105560-UGluPffN_lUyN2Iy.png,Miscellaneous
697,/data/datasets/scam_donation_2024/scammers_images/all/youtube_0dsp4Jjgn3c.png,Frontimage Man/Woman
698,/data/datasets/scam_donation_2024/scammers_images/all/youtube_giDX6ByhWO8.png,Politics/War
699,/data/datasets/scam_donation_2024/scammers_images/all/youtube_VhPkCZ3o1-Q.png,Politics/War
700,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1339403564-polonium_tea.png,Miscellaneous
701,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1605847580-mnvZiZ8bBB1jMjIy.png,Games & Cartoon
702,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2110588598-mr_scalper_scalping_world_0.png,Frontimage Man/Woman
703,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1602236777-pm_small_trader_sb.png,Games & Cartoon
704,/data/datasets/scam_donation_2024/scammers_images/all/twitter_52406934.png,Association Logos
705,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1145417772-nonstopfiction.png,Games & Cartoon
706,/data/datasets/scam_donation_2024/scammers_images/all/twitter_709396233664729088.png,Association Logos
707,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064493721816.png,Association Logos
708,/data/datasets/scam_donation_2024/scammers_images/all/instagram_hearherstories.png,Association Logos
709,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100056007833992.png,Frontimage Man/Woman
710,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1442158490324140035.png,Association Logos
711,/data/datasets/scam_donation_2024/scammers_images/all/twitter_41905308.png,Association Logos
712,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063896541211.png,Pets
713,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064764786885.png,Frontimage Man/Woman
714,/data/datasets/scam_donation_2024/scammers_images/all/twitter_3241784956.png,Association Logos
715,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100081967609416.png,Association Logos
716,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1619203889-sadovyygid.png,Frontimage Man/Woman
717,/data/datasets/scam_donation_2024/scammers_images/all/instagram_tugbaavci67.png,Pets
718,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100039496489871.png,Association Logos
719,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1570229294.png,Games & Cartoon
720,/data/datasets/scam_donation_2024/scammers_images/all/youtube_gRJjpJABT38.png,Social Content/Posts
721,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2128682650.png,Games & Cartoon
722,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1497691084-e4KhI-0onLMzYTEy.png,Crypto Coins
723,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1127125185096761349.png,Association Logos
724,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1455376707-munavvar_opa_tajvid.png,Association Logos
725,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063653525036.png,Association Logos
726,/data/datasets/scam_donation_2024/scammers_images/all/twitter_116776616.png,Association Logos
727,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2035051617-tradewithsunil_sunil.png,Frontimage Man/Woman
728,/data/datasets/scam_donation_2024/scammers_images/all/twitter_937425368.png,Association Logos
729,/data/datasets/scam_donation_2024/scammers_images/all/twitter_62215517.png,Games & Cartoon
730,/data/datasets/scam_donation_2024/scammers_images/all/youtube_lBY-1f97se4.png,Social Content/Posts
731,/data/datasets/scam_donation_2024/scammers_images/all/youtube_jc0ZFpZpRN0.png,Social Content/Posts
732,/data/datasets/scam_donation_2024/scammers_images/all/twitter_280044075.png,Games & Cartoon
733,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1321787949-gsbykrati.png,Frontimage Man/Woman
734,/data/datasets/scam_donation_2024/scammers_images/all/youtube_JDX82Os0fZI.png,Social Content/Posts
735,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1938798522-merlionchannel.png,Frontimage Man/Woman
736,/data/datasets/scam_donation_2024/scammers_images/all/facebook_1051346150.png,Frontimage Man/Woman
737,/data/datasets/scam_donation_2024/scammers_images/all/twitter_21642672.png,Miscellaneous
738,/data/datasets/scam_donation_2024/scammers_images/all/youtube_xrNH-IBDcf8.png,Social Content/Posts
739,/data/datasets/scam_donation_2024/scammers_images/all/twitter_116987275.png,Association Logos
740,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1366346975-oleg_blokhin.png,Frontimage Man/Woman
741,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1917009939-drip_star.png,Association Logos
742,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1829233480-JBa1tgCOltVjZjFi.png,Politics/War
743,/data/datasets/scam_donation_2024/scammers_images/all/twitter_4353321041.png,Association Logos
744,/data/datasets/scam_donation_2024/scammers_images/all/twitter_81820835.png,Frontimage Man/Woman
745,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1443642477043494915.png,Pets
746,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064510427252.png,Association Logos
747,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1924465672-dBfHQxNmt3kxODRi.png,Politics/War
748,/data/datasets/scam_donation_2024/scammers_images/all/youtube_ZXy3u8EkswE.png,Social Content/Posts
749,/data/datasets/scam_donation_2024/scammers_images/all/twitter_74464632.png,Association Logos
750,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100090896782576.png,Frontimage Man/Woman
751,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1663099203-mz9w-1Erki9iMTUy.png,Politics/War
752,/data/datasets/scam_donation_2024/scammers_images/all/youtube_xpeSPMhcoiE.png,Games & Cartoon
753,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1431825114.png,Association Logos
754,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1328539790.png,Pets
755,/data/datasets/scam_donation_2024/scammers_images/all/youtube_vrj08rX7lsE.png,Social Content/Posts
756,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1319534929.png,Frontimage Man/Woman
757,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1349430976917733377.png,Miscellaneous
758,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100038066414007.png,Association Logos
759,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1855694533.png,Association Logos
760,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1436845607-dmitriysteshin.png,Frontimage Man/Woman
761,/data/datasets/scam_donation_2024/scammers_images/all/youtube_NttNnJGEF2U.png,Frontimage Man/Woman
762,/data/datasets/scam_donation_2024/scammers_images/all/youtube_kEqzHjumK4w.png,Frontimage Man/Woman
763,/data/datasets/scam_donation_2024/scammers_images/all/twitter_226995027.png,Association Logos
764,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1863236574-eSi2JMyB4XkyZDgy.png,Politics/War
765,/data/datasets/scam_donation_2024/scammers_images/all/twitter_823893227216470016.png,Association Logos
766,/data/datasets/scam_donation_2024/scammers_images/all/youtube_EeVF208C36s.png,Social Content/Posts
767,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1787456164-psycho_pharmacologist.png,Frontimage Man/Woman
768,/data/datasets/scam_donation_2024/scammers_images/all/youtube_b-5TRQxtNuc.png,Politics/War
769,/data/datasets/scam_donation_2024/scammers_images/all/twitter_139234811.png,Pets
770,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100050225240833.png,Pets
771,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063871602881.png,Association Logos
772,/data/datasets/scam_donation_2024/scammers_images/all/youtube_1GG6FwRlq1o.png,Social Content/Posts
773,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1011989680622129153.png,Miscellaneous
774,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1811018384-gay46b20CtlkMTdi.png,Politics/War
775,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100083286553476.png,Association Logos
776,/data/datasets/scam_donation_2024/scammers_images/all/twitter_732553075.png,Frontimage Man/Woman
777,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100071271340383.png,Frontimage Man/Woman
778,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61553480295605.png,Frontimage Man/Woman
779,/data/datasets/scam_donation_2024/scammers_images/all/twitter_44159391.png,Pets
780,/data/datasets/scam_donation_2024/scammers_images/all/twitter_24611712.png,Frontimage Man/Woman
781,/data/datasets/scam_donation_2024/scammers_images/all/twitter_99182109.png,Pets
782,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064310545258.png,Pets
783,/data/datasets/scam_donation_2024/scammers_images/all/youtube_YOBv-u2-bss.png,Social Content/Posts
784,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064919792869.png,Association Logos
785,/data/datasets/scam_donation_2024/scammers_images/all/youtube_u7e3bAMFtd0.png,Politics/War
786,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1410871509116063745.png,Association Logos
787,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1478222691.png,Games & Cartoon
788,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1444969310.png,Frontimage Man/Woman
789,/data/datasets/scam_donation_2024/scammers_images/all/instagram_daviesstudents.png,Association Logos
790,/data/datasets/scam_donation_2024/scammers_images/all/facebook_729143073.png,Frontimage Man/Woman
791,/data/datasets/scam_donation_2024/scammers_images/all/youtube_dU3ZlFw6IEo.png,Social Content/Posts
792,/data/datasets/scam_donation_2024/scammers_images/all/instagram_legal_vallabhconsultancy.png,Association Logos
793,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1037828450-renaissancetranslate.png,Miscellaneous
794,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100057937904915.png,Frontimage Man/Woman
795,/data/datasets/scam_donation_2024/scammers_images/all/twitter_214380911.png,Games & Cartoon
796,/data/datasets/scam_donation_2024/scammers_images/all/youtube__4g8rrXyadE.png,Social Content/Posts
797,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1984316055-esoteric_meetings_8channel.png,Politics/War
798,/data/datasets/scam_donation_2024/scammers_images/all/youtube_x34tFCjNsuw.png,Social Content/Posts
799,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100077581116123.png,Pets
800,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1457917040983937031.png,Association Logos
801,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1466298729640591361.png,Miscellaneous
802,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100091307329213.png,Pets
803,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1839282843-l66C_w7N5Ww0NWU1.png,Games & Cartoon
804,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2043834545-0Rm0oHoCWIYxMjhl.png,Crypto Coins
805,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1435935164811681796.png,Miscellaneous
806,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1382776278542077957.png,Association Logos
807,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1751115727-vnotebook31.png,Games & Cartoon
808,/data/datasets/scam_donation_2024/scammers_images/all/twitter_32837201.png,Games & Cartoon
809,/data/datasets/scam_donation_2024/scammers_images/all/youtube__hg4TO56rQk.png,Politics/War
810,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1525866987-dikiidanik.png,Frontimage Man/Woman
811,/data/datasets/scam_donation_2024/scammers_images/all/instagram_principleofsolidarity.png,Association Logos
812,/data/datasets/scam_donation_2024/scammers_images/all/instagram_norhayati.takafullady.png,Frontimage Man/Woman
813,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100057612842528.png,Pets
814,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1971103269.png,Games & Cartoon
815,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Y_bEljQEFNA.png,Social Content/Posts
816,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1681963325-olgamama10.png,Frontimage Man/Woman
817,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61554674042114.png,Association Logos
818,/data/datasets/scam_donation_2024/scammers_images/all/youtube_kbqT_LBjTGU.png,Social Content/Posts
819,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61550754151327.png,Association Logos
820,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064974183090.png,Association Logos
821,/data/datasets/scam_donation_2024/scammers_images/all/twitter_84555566.png,Pets
822,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1399529584-raevskiy_live.png,Politics/War
823,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1385438056-AAAAAFKUG2gkPu-lW9iNDg.png,Association Logos
